datetime,day_of_week,order_id,order_total,payment_method,number_of_maindishes,number_of_snacks,number_of_drinks,number_of_soups,number_of_extras,is_takeaway
2025-01-09 17:34:00,4,15382,343.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-01-09 17:36:00,4,15383,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-09 17:44:00,4,15385,455.0,1,2.0,3.0,0.0,0.0,0.0,1
2025-01-09 17:48:00,4,6232,926.0,3,5.0,4.0,2.0,0.0,0.0,1
2025-01-09 17:50:00,4,15387,228.0,2,1.0,1.0,0.0,0.0,1.0,1
2025-01-09 17:51:00,4,6233,257.0,3,1.0,2.0,0.0,0.0,0.0,1
2025-01-09 17:53:00,4,6235,376.0,3,1.0,2.0,2.0,0.0,0.0,0
2025-01-09 17:56:00,4,6235,376.0,3,1.0,2.0,2.0,0.0,0.0,0
2025-01-09 17:57:00,4,15389,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-09 18:00:00,4,6237,428.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-01-09 18:02:00,4,15390,268.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-01-09 18:03:00,4,15391,272.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-09 18:07:00,4,15392,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-09 18:09:00,4,15393,292.0,2,1.0,0.0,0.0,1.0,0.0,1
2025-01-09 18:13:00,4,6234,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-01-09 18:16:00,4,15396,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-09 18:22:00,4,15397,379.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-01-09 18:25:00,4,15398,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-09 18:28:00,4,6238,679.0,3,3.0,2.0,3.0,0.0,0.0,0
2025-01-09 18:34:00,4,15399,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-09 18:39:00,4,15400,498.0,2,4.0,0.0,0.0,0.0,0.0,1
2025-01-09 18:43:00,4,15401,1564.0,2,8.0,6.0,0.0,0.0,4.0,1
2025-01-09 18:48:00,4,6236,317.0,3,2.0,1.0,0.0,0.0,0.0,1
2025-01-09 18:58:00,4,15405,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-09 19:08:00,4,927,407.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-01-09 19:12:00,4,928,507.0,3,1.0,0.0,2.0,0.0,0.0,0
2025-01-09 19:13:00,4,929,500.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-01-09 19:14:00,4,15410,202.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-01-09 19:18:00,4,15411,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-09 19:43:00,4,6239,238.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-01-09 19:45:00,4,930,779.0,3,4.0,1.0,4.0,0.0,1.0,0
2025-01-09 20:04:00,4,15415,218.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-01-10 15:24:00,5,15416,193.0,2,1.0,1.0,0.0,0.0,1.0,1
2025-01-10 15:37:00,5,15417,385.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-01-10 16:11:00,5,15418,347.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-01-10 16:13:00,5,15419,425.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-01-10 16:14:00,5,15420,429.0,2,3.0,0.0,1.0,0.0,0.0,1
2025-01-10 16:18:00,5,15421,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-10 16:35:00,5,15422,429.0,1,1.0,5.0,0.0,0.0,0.0,1
2025-01-10 16:56:00,5,15424,574.0,1,3.0,3.0,0.0,0.0,1.0,1
2025-01-10 17:12:00,5,15425,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-10 17:14:00,5,6240,194.0,3,1.0,1.0,0.0,0.0,1.0,0
2025-01-10 17:25:00,5,6241,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-01-10 17:27:00,5,15428,742.0,1,6.0,0.0,0.0,0.0,0.0,1
2025-01-10 17:31:00,5,15429,659.0,1,4.0,2.0,0.0,0.0,1.0,1
2025-01-10 17:37:00,5,15430,169.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-01-10 17:42:00,5,15431,426.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-01-10 17:44:00,5,15432,357.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-01-10 17:46:00,5,15433,983.0,2,7.0,1.0,0.0,0.0,0.0,1
2025-01-10 17:48:00,5,15434,321.0,1,2.0,1.0,0.0,0.0,1.0,1
2025-01-10 17:54:00,5,15435,420.0,2,1.0,2.0,0.0,1.0,0.0,1
2025-01-10 17:55:00,5,15436,281.0,1,3.0,1.0,0.0,0.0,0.0,1
2025-01-10 18:03:00,5,15437,410.0,1,1.0,1.0,0.0,2.0,2.0,1
2025-01-10 18:08:00,5,6242,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-01-10 18:11:00,5,6243,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-01-10 18:12:00,5,15440,392.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-01-10 18:13:00,5,6244,411.0,3,2.0,2.0,1.0,0.0,0.0,1
2025-01-10 18:17:00,5,6249,705.0,3,2.0,4.0,4.0,0.0,0.0,0
2025-01-10 18:21:00,5,15442,377.0,2,2.0,1.0,1.0,0.0,0.0,1
2025-01-10 18:23:00,5,6245,801.0,3,6.0,9.0,0.0,0.0,0.0,0
2025-01-10 18:24:00,5,6245,801.0,3,6.0,9.0,0.0,0.0,0.0,0
2025-01-10 18:30:00,5,15445,511.0,1,3.0,2.0,0.0,0.0,0.0,1
2025-01-10 18:34:00,5,15446,123.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-01-10 18:35:00,5,15447,294.0,2,2.0,0.0,0.0,0.0,1.0,1
2025-01-10 18:36:00,5,15449,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-10 18:37:00,5,15450,222.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-01-10 18:38:00,5,15452,505.0,2,2.0,3.0,0.0,0.0,0.0,1
2025-01-10 18:46:00,5,15453,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-10 18:49:00,5,15454,623.0,1,3.0,4.0,0.0,0.0,0.0,1
2025-01-10 18:51:00,5,6246,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-01-10 19:01:00,5,15456,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-10 19:02:00,5,6247,149.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-01-10 19:09:00,5,6248,548.0,3,3.0,3.0,0.0,0.0,0.0,1
2025-01-10 19:17:00,5,15460,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-10 19:18:00,5,15461,353.0,1,2.0,1.0,0.0,0.0,1.0,1
2025-01-10 19:19:00,5,6250,367.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-01-10 19:31:00,5,6251,615.0,3,3.0,1.0,2.0,1.0,0.0,0
2025-01-10 19:46:00,5,15463,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-10 19:48:00,5,15465,232.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-01-10 20:18:00,5,15467,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-10 20:22:00,5,15468,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-11 12:22:00,6,15469,683.0,1,3.0,4.0,0.0,0.0,0.0,1
2025-01-11 14:52:00,6,15470,416.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-01-11 15:16:00,6,6252,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-01-11 15:42:00,6,6253,299.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-01-11 16:13:00,6,6254,129.0,3,1.0,0.0,0.0,0.0,0.0,1
2025-01-11 16:14:00,6,15474,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-11 16:44:00,6,15475,638.0,2,4.0,1.0,2.0,0.0,1.0,1
2025-01-11 16:46:00,6,6255,311.0,3,2.0,1.0,0.0,0.0,0.0,1
2025-01-11 16:47:00,6,6256,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-01-11 16:49:00,6,15478,599.0,1,5.0,0.0,0.0,0.0,0.0,1
2025-01-11 16:56:00,6,15479,208.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-01-11 17:04:00,6,15480,268.0,2,1.0,2.0,1.0,0.0,0.0,1
2025-01-11 17:06:00,6,15481,929.0,2,6.0,3.0,0.0,0.0,0.0,1
2025-01-11 17:12:00,6,15482,584.0,1,3.0,3.0,0.0,0.0,0.0,1
2025-01-11 17:15:00,6,6257,237.0,3,1.0,1.0,1.0,0.0,0.0,0
2025-01-11 17:28:00,6,15484,302.0,2,2.0,0.0,0.0,0.0,1.0,1
2025-01-11 17:31:00,6,15485,343.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-01-11 17:35:00,6,15486,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-11 17:37:00,6,6258,321.0,3,2.0,2.0,0.0,0.0,0.0,1
2025-01-11 17:41:00,6,15489,630.0,2,3.0,3.0,0.0,0.0,0.0,1
2025-01-11 17:43:00,6,15492,347.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-01-11 17:44:00,6,15494,516.0,1,3.0,2.0,0.0,0.0,1.0,1
2025-01-11 17:46:00,6,15495,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-11 17:52:00,6,15496,449.0,1,2.0,2.0,0.0,1.0,0.0,1
2025-01-11 17:58:00,6,6261,386.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-01-11 17:59:00,6,15497,159.0,2,1.0,0.0,0.0,0.0,1.0,1
2025-01-11 18:02:00,6,15498,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-11 18:10:00,6,15499,379.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-01-11 18:13:00,6,15501,465.0,1,2.0,4.0,0.0,0.0,0.0,1
2025-01-11 18:16:00,6,6260,129.0,3,1.0,0.0,0.0,0.0,0.0,1
2025-01-11 18:19:00,6,15503,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-11 18:21:00,6,15504,308.0,2,1.0,0.0,2.0,1.0,0.0,1
2025-01-11 18:25:00,6,15505,1057.0,1,9.0,2.0,0.0,0.0,0.0,1
2025-01-11 18:31:00,6,6262,552.0,3,2.0,1.0,2.0,1.0,1.0,0
2025-01-11 18:33:00,6,6265,477.0,3,2.0,0.0,3.0,1.0,1.0,0
2025-01-11 18:38:00,6,6264,450.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-01-11 18:39:00,6,15506,331.0,1,2.0,0.0,0.0,1.0,0.0,1
2025-01-11 18:44:00,6,6265,477.0,3,2.0,0.0,3.0,1.0,1.0,0
2025-01-11 18:47:00,6,6267,596.0,3,2.0,1.0,3.0,1.0,0.0,0
2025-01-11 18:49:00,6,15508,445.0,1,2.0,3.0,0.0,0.0,0.0,1
2025-01-11 18:56:00,6,6266,419.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-01-11 19:05:00,6,15510,390.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-01-11 19:12:00,6,6263,129.0,3,1.0,0.0,0.0,0.0,0.0,1
2025-01-11 19:14:00,6,15512,471.0,1,2.0,3.0,0.0,0.0,0.0,1
2025-01-11 19:22:00,6,931,719.0,3,4.0,3.0,3.0,0.0,0.0,0
2025-01-11 19:25:00,6,15514,323.0,1,1.0,0.0,0.0,0.0,1.0,1
2025-01-11 19:31:00,6,6269,2176.0,3,8.0,7.0,5.0,1.0,0.0,0
2025-01-11 19:39:00,6,15516,311.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-01-11 19:41:00,6,15517,387.0,2,2.0,1.0,1.0,0.0,0.0,1
2025-01-11 19:49:00,6,15518,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-11 20:07:00,6,15522,839.0,2,5.0,2.0,0.0,0.0,0.0,1
2025-01-11 20:10:00,6,6268,182.0,3,1.0,1.0,0.0,0.0,0.0,1
2025-01-12 15:16:00,7,15525,222.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-01-12 15:56:00,7,15526,592.0,2,4.0,0.0,0.0,0.0,1.0,1
2025-01-12 16:05:00,7,15527,367.0,2,2.0,1.0,0.0,0.0,1.0,1
2025-01-12 16:14:00,7,15528,331.0,1,1.0,0.0,0.0,2.0,0.0,1
2025-01-12 16:15:00,7,15529,1575.0,1,13.0,0.0,0.0,0.0,2.0,1
2025-01-12 16:17:00,7,15530,538.0,2,3.0,0.0,0.0,1.0,0.0,1
2025-01-12 16:37:00,7,15531,373.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-01-12 16:40:00,7,15532,502.0,1,4.0,1.0,0.0,0.0,2.0,1
2025-01-12 16:46:00,7,15533,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-12 16:53:00,7,15534,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-12 17:09:00,7,15535,278.0,2,1.0,0.0,1.0,1.0,0.0,1
2025-01-12 17:11:00,7,6273,440.0,3,3.0,0.0,3.0,0.0,0.0,0
2025-01-12 17:13:00,7,15536,502.0,2,4.0,0.0,0.0,0.0,0.0,1
2025-01-12 17:14:00,7,15537,559.0,1,4.0,1.0,0.0,0.0,0.0,1
2025-01-12 17:18:00,7,6270,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-01-12 17:21:00,7,15539,298.0,2,2.0,0.0,0.0,0.0,1.0,1
2025-01-12 17:22:00,7,15540,486.0,1,4.0,0.0,0.0,0.0,0.0,1
2025-01-12 17:30:00,7,15541,327.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-01-12 17:39:00,7,15542,413.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-01-12 17:45:00,7,6271,267.0,3,1.0,2.0,0.0,0.0,0.0,1
2025-01-12 17:47:00,7,15544,328.0,2,2.0,1.0,0.0,0.0,1.0,1
2025-01-12 17:48:00,7,6272,218.0,3,1.0,1.0,1.0,0.0,0.0,1
2025-01-12 17:53:00,7,15547,281.0,1,1.0,2.0,0.0,0.0,0.0,1
2025-01-12 17:58:00,7,15549,129.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-01-12 17:59:00,7,6274,20.0,3,0.0,0.0,1.0,0.0,0.0,0
2025-01-12 18:00:00,7,6276,451.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-01-12 18:01:00,7,6277,211.0,3,1.0,0.0,2.0,0.0,0.0,0
2025-01-12 18:03:00,7,15552,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-12 18:04:00,7,15553,595.0,2,2.0,3.0,2.0,0.0,3.0,1
2025-01-12 18:08:00,7,15554,222.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-01-12 18:11:00,7,15555,459.0,1,2.0,3.0,0.0,0.0,0.0,1
2025-01-12 18:19:00,7,15556,525.0,1,3.0,1.0,0.0,1.0,0.0,1
2025-01-12 18:38:00,7,15557,298.0,2,1.0,1.0,4.0,0.0,0.0,1
2025-01-12 18:43:00,7,15558,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-12 18:45:00,7,932,328.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-01-12 18:46:00,7,6277,211.0,3,1.0,0.0,2.0,0.0,0.0,0
2025-01-12 19:05:00,7,6278,254.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-01-12 20:12:00,7,15565,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-12 20:15:00,7,6279,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-01-14 15:55:00,2,15567,403.0,2,3.0,0.0,2.0,0.0,0.0,1
2025-01-14 15:56:00,2,6280,130.0,3,1.0,0.0,0.0,0.0,1.0,0
2025-01-14 16:19:00,2,15569,650.0,2,4.0,2.0,0.0,0.0,0.0,1
2025-01-14 16:24:00,2,15570,317.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-01-14 16:25:00,2,15571,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-14 16:35:00,2,15572,218.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-01-14 16:36:00,2,6282,317.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-01-14 16:58:00,2,15573,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-14 17:05:00,2,15574,491.0,2,2.0,3.0,0.0,0.0,0.0,1
2025-01-14 17:11:00,2,6281,188.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-01-14 17:13:00,2,15576,357.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-01-14 17:20:00,2,933,478.0,3,3.0,0.0,2.0,0.0,0.0,0
2025-01-14 17:27:00,2,15579,343.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-01-14 17:32:00,2,6283,238.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-01-14 17:35:00,2,6284,263.0,3,1.0,2.0,0.0,0.0,0.0,0
2025-01-14 17:36:00,2,6288,784.0,3,3.0,2.0,3.0,2.0,0.0,0
2025-01-14 17:37:00,2,6285,188.0,3,1.0,1.0,0.0,0.0,0.0,1
2025-01-14 17:39:00,2,15583,262.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-01-14 17:49:00,2,6290,398.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-01-14 17:52:00,2,6289,429.0,3,1.0,0.0,1.0,0.0,0.0,0
2025-01-14 17:59:00,2,15584,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-14 18:04:00,2,6286,244.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-01-14 18:13:00,2,6287,256.0,3,2.0,1.0,0.0,0.0,1.0,1
2025-01-14 18:14:00,2,6287,256.0,3,2.0,1.0,0.0,0.0,1.0,1
2025-01-14 18:20:00,2,6288,784.0,3,3.0,2.0,3.0,2.0,0.0,0
2025-01-14 18:23:00,2,15587,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-14 18:26:00,2,15588,381.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-01-14 18:28:00,2,15589,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-14 18:31:00,2,15590,298.0,2,2.0,0.0,1.0,0.0,0.0,1
2025-01-14 18:45:00,2,15591,412.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-01-14 19:00:00,2,15593,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-14 19:11:00,2,934,554.0,3,2.0,3.0,2.0,0.0,0.0,0
2025-01-14 19:14:00,2,15598,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-14 19:26:00,2,15599,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-14 19:31:00,2,15600,485.0,2,1.0,3.0,0.0,1.0,0.0,1
2025-01-14 19:33:00,2,935,243.0,3,1.0,1.0,1.0,0.0,0.0,0
2025-01-14 19:56:00,2,15604,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-14 20:07:00,2,936,503.0,3,2.0,1.0,4.0,0.0,0.0,0
2025-01-15 14:41:00,3,15606,658.0,1,3.0,3.0,0.0,0.0,0.0,1
2025-01-15 14:56:00,3,15607,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-15 15:14:00,3,15608,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-15 15:22:00,3,15609,211.0,1,0.0,3.0,0.0,0.0,0.0,1
2025-01-15 16:11:00,3,15610,337.0,1,2.0,0.0,0.0,1.0,0.0,1
2025-01-15 16:15:00,3,15611,436.0,1,3.0,2.0,0.0,0.0,1.0,1
2025-01-15 16:35:00,3,15612,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-15 16:50:00,3,6292,277.0,3,1.0,1.0,0.0,1.0,0.0,1
2025-01-15 16:56:00,3,15614,123.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-01-15 17:03:00,3,15615,524.0,1,4.0,2.0,0.0,0.0,0.0,1
2025-01-15 17:05:00,3,6293,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-01-15 17:06:00,3,15617,447.0,2,3.0,1.0,0.0,0.0,0.0,1
2025-01-15 17:15:00,3,15618,380.0,1,2.0,3.0,0.0,0.0,0.0,1
2025-01-15 17:21:00,3,6297,686.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-01-15 17:23:00,3,6294,321.0,3,2.0,2.0,0.0,0.0,0.0,1
2025-01-15 17:24:00,3,15621,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-15 17:26:00,3,6306,561.0,3,2.0,0.0,4.0,0.0,0.0,0
2025-01-15 17:28:00,3,15622,561.0,2,3.0,2.0,0.0,0.0,0.0,1
2025-01-15 17:32:00,3,6301,216.0,3,1.0,0.0,2.0,0.0,0.0,0
2025-01-15 17:48:00,3,937,217.0,3,1.0,1.0,1.0,0.0,0.0,0
2025-01-15 17:49:00,3,15625,387.0,2,2.0,1.0,2.0,0.0,0.0,1
2025-01-15 17:57:00,3,15626,552.0,2,4.0,0.0,0.0,0.0,0.0,1
2025-01-15 17:58:00,3,6295,143.0,3,1.0,0.0,0.0,0.0,1.0,1
2025-01-15 18:03:00,3,938,385.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-01-15 18:05:00,3,6300,618.0,3,4.0,0.0,4.0,0.0,0.0,0
2025-01-15 18:07:00,3,15629,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-01-15 18:11:00,3,15630,202.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-01-15 18:13:00,3,15631,588.0,1,3.0,3.0,0.0,0.0,0.0,1
2025-01-15 18:14:00,3,15632,247.0,2,1.0,1.0,0.0,0.0,2.0,1
2025-01-15 18:21:00,3,6296,331.0,3,2.0,2.0,0.0,0.0,0.0,1
2025-01-15 18:27:00,3,939,287.0,3,3.0,0.0,1.0,0.0,0.0,0
2025-01-15 18:31:00,3,6298,238.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-01-15 18:42:00,3,15637,492.0,2,3.0,1.0,0.0,0.0,0.0,1
2025-01-15 18:49:00,3,6299,574.0,3,3.0,3.0,0.0,0.0,0.0,1
2025-01-15 19:02:00,3,15640,327.0,2,1.0,2.0,2.0,0.0,0.0,1
2025-01-15 19:05:00,3,6306,561.0,3,2.0,0.0,4.0,0.0,0.0,0
2025-01-15 19:08:00,3,15641,208.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-01-15 19:09:00,3,15642,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-15 19:14:00,3,6309,1095.0,3,2.0,3.0,4.0,0.0,0.0,0
2025-01-15 19:32:00,3,15644,422.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-01-15 19:38:00,3,6308,169.0,3,1.0,0.0,1.0,0.0,0.0,0
2025-01-15 19:58:00,3,6307,531.0,3,3.0,1.0,0.0,1.0,0.0,1
2025-01-15 20:57:00,3,940,275.5,3,1.0,1.0,2.0,0.0,0.0,0
2025-01-15 20:59:00,3,942,358.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-01-16 12:54:00,4,15656,718.0,1,6.0,0.0,0.0,0.0,0.0,1
2025-01-16 15:01:00,4,15657,425.0,1,2.0,3.0,0.0,0.0,0.0,1
2025-01-16 15:55:00,4,15658,123.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-01-16 16:07:00,4,943,497.0,3,3.0,1.0,3.0,0.0,0.0,0
2025-01-16 16:15:00,4,6310,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-01-16 16:17:00,4,15661,373.0,2,2.0,1.0,0.0,0.0,1.0,1
2025-01-16 16:53:00,4,15662,343.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-01-16 16:54:00,4,15663,592.0,2,4.0,1.0,3.0,0.0,0.0,1
2025-01-16 17:09:00,4,15664,288.0,1,2.0,1.0,0.0,0.0,1.0,1
2025-01-16 17:14:00,4,15667,604.0,2,2.0,4.0,0.0,0.0,2.0,1
2025-01-16 17:19:00,4,15668,409.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-01-16 17:20:00,4,15669,748.0,1,3.0,4.0,0.0,1.0,0.0,1
2025-01-16 17:22:00,4,15670,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-16 17:31:00,4,6312,320.0,3,1.0,3.0,0.0,0.0,0.0,1
2025-01-16 17:34:00,4,6320,356.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-01-16 17:41:00,4,15672,445.0,2,2.0,3.0,0.0,0.0,0.0,1
2025-01-16 17:49:00,4,15674,343.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-01-16 17:51:00,4,6313,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-01-16 17:53:00,4,15676,357.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-01-16 18:03:00,4,15677,466.0,2,2.0,2.0,0.0,0.0,2.0,1
2025-01-16 18:05:00,4,15679,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-16 18:06:00,4,15680,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-16 18:09:00,4,15681,409.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-01-16 18:11:00,4,15682,396.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-01-16 18:12:00,4,6314,357.0,3,2.0,0.0,1.0,1.0,0.0,0
2025-01-16 18:13:00,4,6314,357.0,3,2.0,0.0,1.0,1.0,0.0,0
2025-01-16 18:14:00,4,15684,83.0,2,0.0,1.0,0.0,0.0,0.0,1
2025-01-16 18:24:00,4,6315,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-01-16 18:26:00,4,15687,595.0,2,3.0,2.0,0.0,0.0,0.0,1
2025-01-16 18:39:00,4,6316,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-01-16 18:56:00,4,15689,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-16 18:58:00,4,6325,339.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-01-16 19:01:00,4,6317,498.0,3,4.0,0.0,0.0,0.0,0.0,1
2025-01-16 19:16:00,4,15691,327.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-01-16 19:24:00,4,6318,254.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-01-16 19:33:00,4,6324,724.0,3,4.0,2.0,4.0,0.0,0.0,0
2025-01-16 19:41:00,4,15694,402.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-01-16 19:42:00,4,6321,356.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-01-16 19:43:00,4,15698,208.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-01-16 19:46:00,4,944,851.0,3,5.0,0.0,5.0,0.0,1.0,0
2025-01-16 20:10:00,4,6323,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-01-17 14:32:00,5,15704,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-01-17 16:02:00,5,15705,357.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-01-17 16:04:00,5,6326,120.0,3,0.0,0.0,2.0,0.0,0.0,0
2025-01-17 16:09:00,5,15707,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-01-17 16:29:00,5,15708,640.0,2,3.0,3.0,0.0,0.0,0.0,1
2025-01-17 16:41:00,5,15709,412.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-01-17 16:43:00,5,6327,396.0,3,2.0,1.0,0.0,1.0,0.0,1
2025-01-17 16:50:00,5,15711,367.0,1,3.0,0.0,0.0,0.0,0.0,1
